snapshot_date,material_number,region,past_due_amt,past_due_qty
2023-03-27,2325103-7,EMEA,876.13,405
2023-03-27,2325103-7,AMER,1642.68,810
2023-03-27,2325106-1,EMEA,1866.32,405
2023-03-27,2325106-1,AMER,15880.74,3240
2023-03-27,2325340-1,EMEA,18423.99,1000
2023-03-27,2325415-1,APAC,1749.26,7200
2023-03-27,2326904-1,APAC,6157.8,37500
2023-03-27,2327042-2,EMEA,2030.96,4000
2023-03-27,2327421-1,APAC,25.28,2
2023-03-27,2327727-1,EMEA,8241.43,39000
2023-03-27,2327727-2,EMEA,6425.23,36000
2023-03-27,2327845-1,EMEA,1836.25,18900
2023-03-27,2327845-1,EMEA,213.98,2700
2023-03-27,2327845-2,EMEA,738.13,5400
2023-03-27,2328080-2,APAC,15741.58,475
2023-03-27,2328653-1,APAC,5809.02,78000
2023-03-27,2328653-1,EMEA,2221.2,20000
2023-03-27,2329531-1,APAC,4936.3,12096
2023-03-27,2329592-1,APAC,1685.37,8000
2023-03-27,2329592-2,APAC,1343.52,6000
2023-03-27,2333414-1,APAC,9272.98,1020
2023-03-27,2333415-1,APAC,9272.98,1020
2023-03-27,2333580-1,AMER,5953.5,441
2023-03-27,2334203-1,APAC,32580.36,4500
2023-03-27,2334204-1,APAC,48114.67,4680
2023-03-27,2-33467-3,AMER,754.2,2250
2023-03-27,2334900-5,APAC,37314.48,2100
2023-03-27,2335421-1,EMEA,18802.48,30000
2023-03-27,2336909-1,EMEA,4103.18,4800
2023-03-27,2338063-1,AMER,9000,10000
2023-03-27,2338211-1,AMER,1073.28,416
2023-03-27,2338212-1,AMER,2714.39,1006
2023-03-27,2338360-1,EMEA,467.14,4300
2023-03-27,2338659-2,EMEA,10522.79,1050
2023-03-27,2339032-1,AMER,1231.3,704
2023-03-27,2339485-1,EMEA,9116.63,4300
2023-03-27,2339487-1,EMEA,42239.14,4808
2023-03-27,2339488-1,EMEA,23259.28,5430
2023-03-27,2339672-1,EMEA,6848.44,7
2023-03-27,2339703-1,EMEA,3593.37,175
2023-03-27,2339704-1,EMEA,895.15,120
2023-03-27,2339704-1,EMEA,3216.96,480
2023-03-27,2339704-2,EMEA,2254.41,300
2023-03-27,2339704-2,EMEA,675.85,100
2023-03-27,2339704-5,EMEA,2671.96,400
2023-03-27,2339704-7,EMEA,864.88,120
2023-03-27,2339705-6,EMEA,631.1,150
2023-03-27,2339705-7,EMEA,2294.48,600
2023-03-27,2339709-1,EMEA,816.02,480
2023-03-27,2339713-6,EMEA,1528.73,560
2023-03-27,2339714-1,EMEA,2006.73,700
2023-03-27,2339729-1,APAC,19604.65,5472
2023-03-27,2339729-1,AMER,1321.92,288
2023-03-27,2339800-9,AMER,5547.12,696
2023-03-27,2339915-1,APAC,3063.23,36
2023-03-27,2341217-2,APAC,4066.03,78
2023-03-27,2341467-1,APAC,234.85,800
2023-03-27,2342916-1,AMER,2848.32,192
2023-03-27,2342926-1,AMER,1351.8,528
2023-03-27,2343234-3,APAC,2545.77,24
2023-03-27,2343364-1,EMEA,47530.76,968
2023-03-27,2343400-1,EMEA,11987.9,210
2023-03-27,2343565-1,APAC,144141.78,2904
2023-03-27,2344202-1,APAC,3831.7,88
2023-03-27,2344956-1,EMEA,3062.58,12600
2023-03-27,2348400-1,EMEA,18956.7,59
2023-03-27,2-34854-1,AMER,1424.95,27500
2023-03-27,2348771-1,EMEA,1523.22,1750
2023-03-27,2349180-2,APAC,686.69,1400
2023-03-27,2349180-2,EMEA,37.97,50
2023-03-27,2349772-1,APAC,13193.37,1200
2023-03-27,2350210-1,APAC,9775.45,2568
2023-03-27,2350644-3,EMEA,2320.28,200
2023-03-27,2350644-4,EMEA,503.88,30
2023-03-27,2350890-1,APAC,27541.45,12666
2023-03-27,2350890-1,EMEA,132.87,22
2023-03-27,2350890-1,AMER,3802.97,900
2023-03-27,2350890-2,APAC,321.99,138
2023-03-27,2350890-2,AMER,154.12,50
2023-03-27,2350890-3,APAC,839.96,360
2023-03-27,2350891-1,APAC,31071.79,20058
2023-03-27,2350891-1,AMER,2214.51,850
2023-03-27,2350891-2,AMER,117.87,50
2023-03-27,2350937-1,AMER,17171,3850
2023-03-27,2350943-2,APAC,7213.17,18960
2023-03-27,2350943-2,EMEA,358.04,600
2023-03-27,2351079-1,APAC,241.83,360
2023-03-27,2-35109-1,AMER,1933.81,22500
2023-03-27,2351277-1,EMEA,724,50000
2023-03-27,2-35135-2,EMEA,1251.14,3000
2023-03-27,2351443-1,APAC,4114.4,4752
2023-03-27,2351486-1,APAC,12606.4,16240
2023-03-27,2351915-1,AMER,20648.25,2450
2023-03-27,2351915-2,AMER,4954.79,550
2023-03-27,2-35495-2,AMER,322.8,5000
2023-03-27,2355073-1,APAC,37368.56,277500
2023-03-27,2355073-2,APAC,403.06,3000
2023-03-27,2355073-3,APAC,895.68,6000
2023-03-27,2355073-5,APAC,671.76,4500
2023-03-27,2355148-1,AMER,6375.8,20000
2023-03-27,2355148-2,AMER,186.56,500
2023-03-27,2355148-5,EMEA,233.51,500
2023-03-27,2355148-5,AMER,0.87,1
2023-03-27,2355150-2,AMER,8455,10000
2023-03-27,2355150-8,EMEA,2972.64,2400
2023-03-27,2355150-8,AMER,1662.48,1200
2023-03-27,2355151-1,AMER,6653.12,16000
2023-03-27,2355151-2,APAC,1110.63,4800
2023-03-27,2355151-2,EMEA,1.9,4
2023-03-27,2355153-1,AMER,13098.15,45000
2023-03-27,2355153-5,EMEA,383.77,900
2023-03-27,2355153-5,AMER,62,100
2023-03-27,2355153-6,EMEA,767.54,1800
2023-03-27,2355153-6,AMER,1180.44,2700
2023-03-27,2355215-1,EMEA,1234.98,1170
2023-03-27,2355444-2,EMEA,6031.87,800
2023-03-27,2355843-1,AMER,4543,2640
2023-03-27,2355844-1,AMER,1295.83,240
2023-03-27,2356402-1,APAC,116.44,120
2023-03-27,2356408-1,AMER,658008.65,25690
2023-03-27,2356607-1,APAC,380.66,1000
2023-03-27,2356869-1,APAC,170640.48,1271400
2023-03-27,2356871-1,APAC,230705.68,2252800
2023-03-27,2356872-1,APAC,262810.42,2656500
2023-03-27,2357302-1,APAC,1107.01,3710
2023-03-27,2357302-2,APAC,1153.7,4064
2023-03-27,2357921-1,AMER,266.6,400
2023-03-27,2357922-1,APAC,461.33,3800
2023-03-27,2358664-1,AMER,2671.22,120
2023-03-27,2358664-5,AMER,5014.83,180
2023-03-27,2358664-6,AMER,1671.61,60
2023-03-27,2358664-7,AMER,5014.83,180
2023-03-27,2358664-8,AMER,1671.61,60
2023-03-27,2359003-1,APAC,41472.52,230
2023-03-27,2359004-1,APAC,28332.75,230
2023-03-27,2359007-1,APAC,7841.92,220
2023-03-27,2359008-1,APAC,6778.51,220
2023-03-27,2359009-1,APAC,8553.21,228
2023-03-27,2359261-1,APAC,53203.39,1296
2023-03-27,2360980-4,EMEA,13721.22,45
2023-03-27,2360982-3,EMEA,33179.12,122
2023-03-27,2361040-1,APAC,1716.72,500
2023-03-27,2361689-1,AMER,31206.64,24
2023-03-27,2362353-1,AMER,6494.76,600
2023-03-27,2362353-2,EMEA,3000.45,200
2023-03-27,2362353-2,AMER,8438.4,600
2023-03-27,2362353-3,AMER,2919.46,200
2023-03-27,2362353-4,EMEA,1091.58,40
2023-03-27,2362353-4,AMER,4093.28,160
2023-03-27,2362353-5,EMEA,1078.45,35
2023-03-27,2362353-5,AMER,4044.04,140
2023-03-27,2362354-1,AMER,6812.28,600
2023-03-27,2362354-2,EMEA,3143.02,200
2023-03-27,2362354-2,AMER,8839.35,600
2023-03-27,2362354-3,AMER,3051.76,200
2023-03-27,2362354-4,EMEA,1135.37,40
2023-03-27,2362354-4,AMER,4257.44,160
2023-03-27,2362354-5,EMEA,1116.43,35
2023-03-27,2362354-5,AMER,4186.44,140
2023-03-27,2362355-4,AMER,3060,240
2023-03-27,2362355-5,AMER,3710,175
2023-03-27,2362356-4,AMER,2313,180
2023-03-27,2362356-5,AMER,2299.5,105
2023-03-27,2363486-1,APAC,61029.67,5160
2023-03-27,2363978-1,APAC,284.38,1500
2023-03-27,2364426-6,EMEA,1401.65,420
2023-03-27,2365337-3,EMEA,319.47,60
2023-03-27,2365737-1,EMEA,9975.87,5100
2023-03-27,2365737-1,AMER,1708.79,1200
2023-03-27,2365737-2,AMER,765.15,140
2023-03-27,2366036-1,APAC,4000.83,3744
2023-03-27,2366036-2,APAC,9100.84,7176
2023-03-27,2366036-4,APAC,21070.69,18096
2023-03-27,2366066-1,APAC,1950.04,2880
2023-03-27,2366066-2,APAC,5356.89,7200
2023-03-27,2366066-4,APAC,4256.27,6336
2023-03-27,2366494-1,APAC,10211.6,3231
2023-03-27,2366494-1,EMEA,166.85,20
2023-03-27,2366494-2,APAC,389.44,120
2023-03-27,2366517-1,EMEA,640.48,866
2023-03-27,2366517-2,APAC,156.2,404
2023-03-27,2366517-4,APAC,97.81,234
2023-03-27,2366517-4,AMER,2274.9,3000
2023-03-27,2368802-1,AMER,366,50
2023-03-27,2370242-1,APAC,36651.23,372
2023-03-27,2370461-1,APAC,9458.38,240
2023-03-27,2370462-1,APAC,5545.47,165
2023-03-27,2370889-1,AMER,33034.57,472
2023-03-27,2371017-1,AMER,748.48,360
2023-03-27,2371017-2,APAC,580.4,432
2023-03-27,2371019-1,EMEA,1285.99,700
2023-03-27,2371035-1,APAC,448.29,154
2023-03-27,2371035-2,AMER,65.7,7
2023-03-27,2371113-1,APAC,624.38,160
2023-03-27,2371113-2,AMER,42.23,6
2023-03-27,2371242-2,APAC,214.78,2111
2023-03-27,2371242-3,APAC,257.44,2541
2023-03-27,2371242-3,AMER,90,200
2023-03-27,2371243-1,APAC,597.12,3000
2023-03-27,2371244-2,APAC,4478.4,30000
2023-03-27,2371244-2,EMEA,14.42,30
2023-03-27,2371244-2,AMER,8016,25050
2023-03-27,2371244-3,APAC,4478.4,30000
2023-03-27,2371244-3,AMER,7800,30000
2023-03-27,2371245-2,AMER,154.4,350
2023-03-27,2371245-3,APAC,671.76,5000
2023-03-27,2371245-3,AMER,1250,5000
2023-03-27,2371688-1,APAC,8923.66,2214
2023-03-27,2371688-2,APAC,6529.51,1620
2023-03-27,2371723-2,APAC,231.38,1000
2023-03-27,2371793-2,AMER,6643.4,180
2023-03-27,2371884-4,AMER,885.32,140
2023-03-27,2371885-2,AMER,1339.95,140
2023-03-27,2372317-1,APAC,2042.15,24
2023-03-27,2372839-1,AMER,21242.24,32
2023-03-27,2372841-1,AMER,29666.56,24
2023-03-27,2372842-1,AMER,40517.04,36
2023-03-27,2373158-1,AMER,160.69,21
2023-03-27,2373445-1,EMEA,31924.38,2592
2023-03-27,2373921-1,APAC,321.29,11806
2023-03-27,2373921-2,APAC,860.16,34600
2023-03-27,2373921-4,APAC,332.9,13000
2023-03-27,2373921-4,EMEA,134.46,1455
2023-03-27,2374035-1,APAC,27973.87,9150
2023-03-27,2374594-2,EMEA,3152.82,14
2023-03-27,2374617-1,AMER,184.32,24
2023-03-27,2374620-1,AMER,121.16,26
2023-03-27,2375280-1,EMEA,5441.33,67400
2023-03-27,2375556-1,APAC,2288.3,2000
2023-03-27,2375556-2,APAC,2288.3,2000
2023-03-27,2375556-3,APAC,2288.3,2000
2023-03-27,2375997-2,AMER,1399.04,300
2023-03-27,2376650-1,AMER,2832.4,15
2023-03-27,2376651-1,AMER,5048.42,30
2023-03-27,2377433-1,AMER,4434.91,304
2023-03-27,2377780-2,APAC,256.16,312
2023-03-27,2377783-1,AMER,794.91,576
2023-03-27,2377783-2,APAC,193.47,288
2023-03-27,2378521-1,APAC,44.78,100
2023-03-27,2378527-1,AMER,1.25,1
2023-03-27,2379391-1,APAC,3090.1,10000
2023-03-27,2379392-1,APAC,47.77,200
2023-03-27,2379685-4,EMEA,7936.54,1900
2023-03-27,2379921-1,APAC,5804,7776
2023-03-27,2379921-2,APAC,3224.44,4320
2023-03-27,2379921-3,APAC,5320.34,6480
2023-03-27,2379922-1,APAC,20.9,70
2023-03-27,2379923-1,APAC,2491.48,57200
2023-03-27,2380032-1,AMER,7416.15,5400
2023-03-27,2380976-1,EMEA,767.22,100
2023-03-27,2382948-4,EMEA,2078.99,50
2023-03-27,2382948-4,AMER,3897.94,100
2023-03-27,2382948-5,EMEA,3812.98,60
2023-03-27,2382948-5,AMER,3574.5,60
2023-03-27,2382948-7,EMEA,890.39,5
2023-03-27,2382948-7,AMER,1669.42,10
2023-03-27,2382949-4,EMEA,2072.74,50
2023-03-27,2382949-4,AMER,3886.22,100
2023-03-27,2382949-5,EMEA,3804.4,60
2023-03-27,2382949-5,AMER,3566.46,60
2023-03-27,2382949-7,EMEA,745.37,5
2023-03-27,2382949-7,AMER,1397.52,10
2023-03-27,2383445-1,EMEA,2235.83,176
2023-03-27,2383445-3,EMEA,3443.15,332
2023-03-27,2383445-4,EMEA,658.74,72
2023-03-27,2383445-6,EMEA,914.92,100
2023-03-27,2383449-1,EMEA,56951.5,4600
2023-03-27,2383853-4,EMEA,9527.67,5000
2023-03-27,2383855-1,AMER,2296.42,2000
2023-03-27,2383855-2,EMEA,1923.99,1199
2023-03-27,2383855-3,AMER,3076.26,2000
2023-03-27,2384003-1,AMER,3212.6,1936
2023-03-27,2384217-1,APAC,2261.59,75
2023-03-27,2384723-1,AMER,5973.55,672
2023-03-27,2384723-3,APAC,8476.73,2184
2023-03-27,2385463-1,APAC,23.41,112
2023-03-27,2385466-1,APAC,137.04,540
2023-03-27,2385803-5,APAC,626.98,600
2023-03-27,2386148-1,AMER,11638.76,576
2023-03-27,2386340-1,EMEA,8512.75,675
2023-03-27,2386340-2,EMEA,5397.97,484
2023-03-27,2386340-2,AMER,1521.27,120
2023-03-27,2386340-3,EMEA,8140.28,595
2023-03-27,2386340-3,AMER,3713.16,320
2023-03-27,2386340-4,EMEA,1575.32,169
2023-03-27,2387042-1,APAC,974.5,64
2023-03-27,2387548-1,EMEA,3023.58,500
2023-03-27,2387548-1,AMER,2040,500
2023-03-27,2387549-1,EMEA,2365.58,495
2023-03-27,2387549-1,AMER,16313.21,3883
2023-03-27,2387549-2,EMEA,615.58,250
2023-03-27,2387549-2,AMER,10472.08,1784
2023-03-27,2387549-3,AMER,3801.92,1080
2023-03-27,2387549-4,EMEA,146.16,40
2023-03-27,2388168-1,APAC,111.96,3000
2023-03-27,2388170-1,APAC,1027.79,8100
2023-03-27,2388171-1,APAC,63.82,450
2023-03-27,2388280-5,APAC,1590.72,7200
2023-03-27,2388280-6,APAC,1734.93,8400
2023-03-27,2389701-1,APAC,3011.84,2205
2023-03-27,2389701-2,APAC,4685.08,3430
2023-03-27,2389807-1,AMER,326.5,244
2023-03-27,2392519-1,APAC,397.94,154
2023-03-27,2392519-1,EMEA,3832.53,616
2023-03-27,2392519-1,AMER,696,75
2023-03-27,2392553-2,AMER,25.5,75
2023-03-27,2392554-2,AMER,254.17,75
2023-03-27,2392554-3,EMEA,7115.19,5000
2023-03-27,2392556-2,AMER,62.25,75
2023-03-27,2392558-2,AMER,18,75
2023-03-27,2392559-2,AMER,41.25,75
2023-03-27,2393537-1,APAC,1529.37,10245
2023-03-27,2393580-1,EMEA,1975.38,9
2023-03-27,2393580-2,EMEA,1310.65,6
2023-03-27,2393880-1,APAC,10763.09,700
2023-03-27,2394060-2,EMEA,272.98,10
2023-03-27,2394061-1,AMER,2699.72,58
2023-03-27,2394061-2,AMER,1431.89,24
2023-03-27,2394061-4,EMEA,2628.76,103
2023-03-27,2394062-1,AMER,1921.72,24
2023-03-27,2394071-1,AMER,14665.19,414
2023-03-27,2394072-1,EMEA,782.7,5
2023-03-27,2394085-1,AMER,1412.29,180
2023-03-27,2394085-2,EMEA,216.96,22
2023-03-27,2394085-2,AMER,1648.62,205
2023-03-27,2394085-3,AMER,3350.17,385
2023-03-27,2394085-4,AMER,3350.17,385
2023-03-27,2394085-5,AMER,3350.17,385
2023-03-27,2394085-6,AMER,3350.17,385
2023-03-27,2394085-7,AMER,3350.17,385
2023-03-27,2394085-8,AMER,3350.17,385
2023-03-27,2394085-9,AMER,1648.62,205
2023-03-27,2394111-1,AMER,1359.65,5000
2023-03-27,2394111-2,AMER,1359.65,5000
2023-03-27,2394111-3,AMER,961.35,5000
2023-03-27,2394112-1,EMEA,24.14,200
2023-03-27,2394112-1,AMER,509.85,5000
2023-03-27,2394112-3,AMER,360.5,5000
2023-03-27,2394113-1,AMER,1359.65,5000
2023-03-27,2394113-2,AMER,1359.65,5000
2023-03-27,2394113-3,AMER,961.35,5000
2023-03-27,2394114-1,EMEA,1364.08,5535
2023-03-27,2394114-2,EMEA,86.85,350
2023-03-27,2394114-3,EMEA,1.87,7
2023-03-27,2394114-8,EMEA,16.06,60
2023-03-27,2394434-1,APAC,181.64,312
2023-03-27,2394790-1,APAC,1549.53,600
2023-03-27,2395340-1,APAC,3325.21,450
2023-03-27,2395340-2,APAC,3493.15,400
2023-03-27,2395861-1,EMEA,35.85,314
2023-03-27,2395861-1,AMER,360.5,5000
2023-03-27,2395861-2,AMER,360.5,5000
2023-03-27,2395861-3,AMER,360.5,5000
2023-03-27,2396217-1,APAC,592.35,512
2023-03-27,2396702-1,APAC,21970.28,725
2023-03-27,2396702-2,APAC,18398.76,725
2023-03-27,2396702-3,APAC,16122.25,1000
2023-03-27,2399606-1,EMEA,1059.42,44
2023-03-27,2399607-1,AMER,4448.28,76
2023-03-27,2399607-2,AMER,1661.61,24
2023-03-27,2399607-3,EMEA,2210.2,51
2023-03-27,2399607-5,EMEA,8519.08,92
2023-03-27,2399608-1,AMER,1477.22,16
2023-03-27,2399609-1,EMEA,3106.95,72
2023-03-27,2399609-1,AMER,1096.27,24
2023-03-27,2399609-2,EMEA,1963.26,48
2023-03-27,2399609-2,AMER,1096.27,24
2023-03-27,2399609-3,AMER,1096.27,24
2023-03-27,2399610-1,AMER,5509.03,82
2023-03-27,2399610-2,AMER,4686.79,72
2023-03-27,2399610-6,EMEA,16145.32,300
2023-03-27,2399611-1,AMER,1096.19,10
2023-03-27,2399663-1,EMEA,8592.54,1201
2023-03-27,2399663-1,AMER,10517.51,1239
2023-03-27,2399663-2,EMEA,11585.23,1401
2023-03-27,2399663-2,AMER,23029.23,2221
2023-03-27,2399663-3,EMEA,1970.78,259
2023-03-27,2399663-3,AMER,21470.29,2025
2023-03-27,2399663-4,EMEA,2728.96,309
2023-03-27,2399663-4,AMER,21764.48,2070
2023-03-27,2399663-5,AMER,20849.2,1930
2023-03-27,2399663-6,EMEA,1847.74,253
2023-03-27,2399663-6,AMER,22025.99,2110
2023-03-27,2399663-7,EMEA,1180.11,139
2023-03-27,2399663-7,AMER,7714.49,1060
2023-03-27,2399663-8,AMER,7714.49,1060
2023-03-27,2399663-9,AMER,5491.67,840
2023-03-27,2399666-1,EMEA,262.45,350
2023-03-27,2399666-2,EMEA,410.85,2500
2023-03-27,2399666-3,APAC,447.84,6000
2023-03-27,2399667-1,EMEA,205.93,200
2023-03-27,2399667-3,EMEA,878.22,2000
2023-03-27,2399667-4,EMEA,61.48,70
2023-03-27,2399668-1,EMEA,249.02,250
2023-03-27,2399668-2,EMEA,105.49,874
2023-03-27,2399668-4,EMEA,23.24,70
2023-03-27,2399669-1,EMEA,149.97,200
2023-03-27,2399669-2,EMEA,442.06,1300
2023-03-27,2399669-3,EMEA,80.97,420
2023-03-27,2399669-4,EMEA,61.48,70
2023-03-27,2400167-1,APAC,51.61,10
2023-03-27,2400760-1,APAC,30560.03,1600
2023-03-27,2400840-1,APAC,2388.48,400
2023-03-27,2403741-1,APAC,6592.2,480
2023-03-27,2404022-1,EMEA,5024.06,1000
2023-03-27,2404815-1,APAC,203.77,91
2023-03-27,2404815-2,APAC,1065.86,170
2023-03-27,2405341-1,EMEA,6263.38,196
2023-03-27,2405489-1,APAC,15360.91,2450
2023-03-27,2405489-2,APAC,3072.18,490
2023-03-27,2405489-3,APAC,12288.73,1960
2023-03-27,2406872-1,APAC,1074.82,300
2023-03-27,2407085-1,APAC,1325.61,6
2023-03-27,2407799-1,EMEA,491.7,1100
2023-03-27,2407799-1,AMER,14.38,42
2023-03-27,2407805-1,EMEA,147.99,350
2023-03-27,2408230-1,APAC,2913.95,3200
2023-03-27,2408230-2,APAC,2913.95,3200
2023-03-27,2408249-2,APAC,2731.82,3000
2023-03-27,2409784-2,APAC,6792.24,350
2023-03-27,2409784-3,APAC,9777.84,6550
2023-03-27,2410635-1,EMEA,1043.58,220
2023-03-27,2411-001-2405,APAC,3647.87,4192
2023-03-27,2411-001-2405,EMEA,1660.85,1887
2023-03-27,2411-001-2405,EMEA,429.63,371
2023-03-27,2411-001-2405,AMER,13904.67,19510
2023-03-27,2411-002-1805,APAC,154.71,150
2023-03-27,2411-002-1805,EMEA,913.31,1500
2023-03-27,2411-002-1805,EMEA,2128.94,3000
2023-03-27,2411-002-1805,AMER,708.74,1502
2023-03-27,241-3763,AMER,1737.02,28
2023-03-27,2413850-1,AMER,2130.17,25
2023-03-27,2414-001-2486,APAC,521.45,722
2023-03-27,2414-001-2486,EMEA,123.72,120
2023-03-27,2414-001-2486,AMER,20105.18,27833
2023-03-27,2414-002-1886,APAC,78.82,100
2023-03-27,2414-002-1886,EMEA,1879.4,4000
2023-03-27,2414-002-1886,AMER,1124.21,2265
2023-03-27,2417961-1,AMER,3600,3600
2023-03-27,2419890-1,EMEA,18508.38,710
2023-03-27,2419997-1,APAC,9076.22,400
2023-03-27,2420003-1,APAC,967.33,40
2023-03-27,2421055-1,APAC,3732,500
2023-03-27,2425475-1,APAC,2710.92,800
2023-03-27,2427946-1,APAC,5732.36,12000
2023-03-27,2428-004-2405,APAC,76.51,45
2023-03-27,2428-004-2405,AMER,1032.83,539
2023-03-27,2428-008-2405,APAC,8043.6,3320
2023-03-27,2428-008-2405,AMER,2676.51,1258
2023-03-27,2428-010-2405,APAC,121.81,80
2023-03-27,2428-010-2405,EMEA,695.57,515
2023-03-27,2428-010-2405,AMER,2283.34,2217
2023-03-27,2428-011-2405,APAC,832.54,500
2023-03-27,2428-011-2405,EMEA,49.12,25
2023-03-27,2428-011-2405,EMEA,107.8,50
2023-03-27,2428-016-1805,APAC,837.89,630
2023-03-27,2428-016-1805,AMER,76.08,50
2023-03-27,2428372-1,AMER,1760,110
2023-03-27,2428410-1,AMER,77.19,18
2023-03-27,2428411-1,AMER,643.28,150
2023-03-27,2432891-1,AMER,3162.28,120
2023-03-27,2432893-1,AMER,2275.08,120
2023-03-27,2432895-1,AMER,4804.18,280
2023-03-27,2434759-1,APAC,17163.48,766500
2023-03-27,2434878-1,APAC,6060.77,200
2023-03-27,2434878-2,APAC,5075.52,200
2023-03-27,2435325-1,APAC,9423.22,72
2023-03-27,2435328-1,APAC,2418.14,18
2023-03-27,2435328-2,APAC,3297.84,36
2023-03-27,2436887-1,APAC,17053.74,6720
2023-03-27,2438861-1,APAC,65048.76,1713000
2023-03-27,2438870-1,APAC,15584.83,390000
2023-03-27,2438964-2,EMEA,1364.63,60
2023-03-27,2438964-5,AMER,21338.88,960
2023-03-27,2438964-6,AMER,24757.44,960
2023-03-27,2438965-1,EMEA,5631.49,360
2023-03-27,2438965-2,EMEA,25950.25,1320
2023-03-27,2438965-5,AMER,17596.8,960
2023-03-27,2438965-6,AMER,22100.16,960
2023-03-27,2438966-1,EMEA,13895.58,600
2023-03-27,2438966-2,EMEA,18108.47,600
2023-03-27,2441055-1,APAC,68976.32,543600
2023-03-27,2441580-1,APAC,3047.97,130
2023-03-27,2441582-1,APAC,3927.39,180
2023-03-27,2441588-1,APAC,2206.21,100
2023-03-27,2441626-1,APAC,878.24,40
2023-03-27,2441628-1,APAC,1979.41,90
2023-03-27,2441630-1,APAC,1364.3,60
2023-03-27,2441631-1,APAC,2242.93,100
2023-03-27,2445465-1,APAC,13417.29,6420
2023-03-27,2500003-1,AMER,14510.81,1356
2023-03-27,2500005-1,EMEA,16710.77,1422
2023-03-27,2500005-1,EMEA,254,24
2023-03-27,2500006-1,EMEA,5061.21,516
2023-03-27,2500006-1,AMER,893.8,72
2023-03-27,2500008-1,EMEA,24006.24,2016
2023-03-27,2500008-1,EMEA,33585.9,3000
2023-03-27,2500015-1,EMEA,6042.62,288
2023-03-27,2500019-1,AMER,7957.55,612
2023-03-27,2500021-1,APAC,7787.04,300
2023-03-27,2500024-1,EMEA,24458.99,2594
2023-03-27,2500024-1,APAC,2806.52,252
2023-03-27,2500024-1,EMEA,26275.36,2964
2023-03-27,2-520103-2,AMER,612.04,4000
2023-03-27,2-521144-2,APAC,322.44,4800
2023-03-27,2600023-1,EMEA,1649.85,6300
2023-03-27,2600023-5,AMER,410.17,1000
2023-03-27,2600023-7,EMEA,597.04,1100
2023-03-27,2600023-9,AMER,410.17,1000
2023-03-27,2600030-1,EMEA,1685.36,2500
2023-03-27,2600031-2,EMEA,2182.23,3125
2023-03-27,2600031-2,AMER,32944.86,52320
2023-03-27,2600035-1,AMER,1573.04,2000
2023-03-27,2600038-1,AMER,1930.28,1800
2023-03-27,2600039-1,EMEA,775.06,500
2023-03-27,2600039-2,EMEA,890.45,500
2023-03-27,2600039-3,EMEA,846.33,505
2023-03-27,2600039-7,AMER,13.85,7
2023-03-27,2600042-2,AMER,85.79,20
2023-03-27,2600043-2,AMER,100.44,20
2023-03-27,2600044-1,EMEA,76.41,500
2023-03-27,2600047-6,AMER,424.51,62
2023-03-27,2-603227-0,EMEA,1023.45,20000
2023-03-27,2-66102-2,AMER,9128.88,72000
2023-03-27,280001-9,EMEA,967.41,56000
2023-03-27,280081-2,EMEA,1293.13,21000
2023-03-27,280098-2,EMEA,412.8,24000
2023-03-27,280223-2,APAC,489.04,6000
2023-03-27,280289-5,EMEA,2432.94,19800
2023-03-27,280755-2,EMEA,409.56,7000
2023-03-27,280756-2,EMEA,532.97,12000
2023-03-27,280756-4,APAC,5015.8,42000
2023-03-27,281091-2,APAC,747.52,12000
2023-03-27,2813054001,AMER,1401.86,600
2023-03-27,2813056005,AMER,398.78,25000
2023-03-27,281810-2,APAC,1400.47,450
2023-03-27,281871-3,EMEA,141.43,3022
2023-03-27,281881-1,EMEA,334.79,7500
2023-03-27,2819195-6,AMER,1279.68,280
2023-03-27,2819196-4,AMER,248.04,80
2023-03-27,281934-2,APAC,17296.1,1700000
2023-03-27,281934-2,EMEA,3513.47,560000
2023-03-27,281934-2,EMEA,477.57,20000
2023-03-27,281934-4,APAC,757.5,50000
2023-03-27,281934-4,EMEA,8.47,821
2023-03-27,281934-4,EMEA,40537.3,6935000
2023-03-27,281937-3,EMEA,1662.92,108000
2023-03-27,281938-2,EMEA,324.84,18000
2023-03-27,281938-3,APAC,5035.04,148500
2023-03-27,281938-3,EMEA,243.05,13500
2023-03-27,2819548-6,AMER,7477.91,696
2023-03-27,2819645-1,AMER,33659.35,3300
2023-03-27,281988-2,EMEA,111.93,650
2023-03-27,282079-2,APAC,7399.57,54000
2023-03-27,282079-2,EMEA,758.71,3000
2023-03-27,282079-2,EMEA,172.47,500
2023-03-27,282080-1,APAC,141381.2,1067600
2023-03-27,282080-1,EMEA,3231.24,34400
2023-03-27,282080-1,EMEA,117.31,500
2023-03-27,282080-1,AMER,372.27,2149
2023-03-27,282080-1,AMER,6093.35,30400
2023-03-27,282080-2,EMEA,135.58,800
2023-03-27,282080-3,EMEA,139.8,600
2023-03-27,282081-1,APAC,485.16,50000
2023-03-27,282087-1,APAC,134680.82,819650
2023-03-27,282087-1,EMEA,243.4,912
2023-03-27,282088-1,APAC,105398.95,519000
2023-03-27,282088-1,EMEA,810.48,5000
2023-03-27,282088-1,EMEA,9254.54,41500
2023-03-27,282088-1,EMEA,601.73,1500
2023-03-27,282089-1,APAC,987.65,3200
2023-03-27,282089-1,EMEA,569.2,2400
2023-03-27,282089-1,EMEA,116.27,400
