material_number,region,fiscal_month_id,PCF_amt,PCF_units
1011-229-0205,AMER,2024M6,621.50973,1260.097987
1011-230-0205,EMEA,2024M6,0.0,0.0
1011-230-0205,AMER,2024M6,105.034547,114.048093
1011-231-0305,APAC,2024M6,3642.491407,5883.73807
1011-231-0305,EMEA,2024M6,12033.42691,24161.43015
1011-231-0305,AMER,2024M6,3773.381554,4089.438943
1011-231-0305,AMER,2024M6,289.532461,390.0
1011-232-0305,APAC,2024M6,51.853463,41.943473
1011-232-0305,EMEA,2024M6,47.253,100.0
1011-232-0305,AMER,2024M6,247.713382,134.100511
1011-233-0305,APAC,2024M6,4862.747586,9440.661035
1011-233-0305,EMEA,2024M6,6058.066614,12426.24919
1011-233-0305,AMER,2024M6,2054.075419,2643.158661
1011-233-0305,AMER,2024M6,236.186596,142.45293
1011-234-0305,APAC,2024M6,0.0,0.0
1011-234-0305,AMER,2024M6,69.983031,35.091725
1011-235-0405,APAC,2024M6,4757.133378,9399.473694
1011-235-0405,EMEA,2024M6,16745.20739,34929.91801
1011-235-0405,AMER,2024M6,4750.53686,5986.328927
1011-235-0405,AMER,2024M6,198.415733,235.548968
1011-236-0405,EMEA,2024M6,1540.62802,990.36
1011-236-0405,AMER,2024M6,3962.300106,3136.949338
1011-237-0405,APAC,2024M6,3526.664151,7542.321327
1011-237-0405,EMEA,2024M6,7156.82817,12395.89908
1011-237-0405,AMER,2024M6,5797.335205,8203.184118
1011-237-0405,AMER,2024M6,47.612617,52.0
1011-238-0405,AMER,2024M6,229.076369,134.100508
1011-239-0605,APAC,2024M6,9251.111729,13791.77319
1011-239-0605,EMEA,2024M6,17776.67188,23638.32024
1011-239-0605,AMER,2024M6,8268.645349,8180.131168
1011-239-0605,AMER,2024M6,636.990103,666.679748
1011-240-0605,APAC,2024M6,200.260781,198.0
1011-240-0605,EMEA,2024M6,2392.897147,2324.747736
1011-240-0605,AMER,2024M6,2479.834436,1684.402683
1011-241-0605,APAC,2024M6,9682.214755,15234.96648
1011-241-0605,EMEA,2024M6,8455.915037,11544.78517
1011-241-0605,AMER,2024M6,5171.768236,6473.169526
1011-241-0605,AMER,2024M6,1309.560454,1253.585856
1011-242-0605,APAC,2024M6,264.086626,349.528989
1011-242-0605,AMER,2024M6,130.814063,73.943268
1011-243-0805,APAC,2024M6,5391.886925,6294.590424
1011-243-0805,APAC,2024M6,891.432243,956.553076
1011-243-0805,EMEA,2024M6,22031.49596,27827.54949
1011-243-0805,AMER,2024M6,4172.650203,2727.276124
1011-243-0805,AMER,2024M6,474.127899,381.274902
1011-243-0805-VP,EMEA,2024M6,2518.437904,2843.498241
1011-244-0805,EMEA,2024M6,3547.520254,4367.131662
1011-244-0805,AMER,2024M6,1199.986531,961.262534
